time_us,current_A
8139475,0.0
8140026,0.0
8140574,0.000122
8141125,0.0
8141673,0.0
8142223,0.0
8142771,0.0
8143322,0.0
8143870,0.000122
8144421,0.000244
8144969,0.000122
8145520,0.000122
8146071,0.0
8146619,0.000244
8147170,0.0
8147718,0.0
8148269,0.000122
8148817,0.000244
8149367,0.0
8149915,0.0
8150466,0.0
8151017,0.0
8151565,0.0
8152116,0.0
8152664,0.0
8153215,0.0
8153763,0.0
8154313,0.0
8154862,0.000122
8155412,0.000122
8155961,0.000122
8156511,0.0
8157062,0.0
8157610,0.0
8158161,0.0
8158709,0.0
8159260,0.000244
8159808,0.0
8160359,0.000122
8160907,0.0
8161457,0.0
8162007,0.000122
8162555,0.000122
8163106,0.0
8163654,0.0
8164205,0.0
8164753,0.000244
8165304,0.000244
8165852,0.000122
8166402,0.0
8166950,0.0
8167501,0.000244
8168052,0.0
8168600,0.0
8169151,0.000122
8169699,0.000244
8170250,0.000244
8170798,0.0
8171349,0.0
8171897,0.0
8172447,0.0
8172995,0.0
8173546,0.0
8174097,0.000122
8174645,0.000122
8175196,0.000122
8175744,0.0
8176295,0.000122
8176843,0.000122
8177394,0.000122
8177942,0.0
8178493,0.000122
8179043,0.0
8179591,0.0
8180142,0.0
8180690,0.0
8181241,0.0
8181789,0.000122
8182340,0.0
8182888,0.0
8183439,0.0
8183987,0.0
8184538,0.000122
8185088,0.000122
8185637,0.000244
8186187,0.0
8186735,0.000244
8187286,0.0
8187834,0.000244
8188385,0.000122
8188933,0.0
8189484,0.0
8190035,0.0
8190583,0.0
8191133,0.0
8191681,0.000122
8192232,0.000244
8192780,0.000122
8193331,0.0
8193879,0.000122
8194430,0.0
8194978,0.0
8195529,0.0
8196080,0.000122
8196628,0.0
8197178,0.000122
8197727,0.000122
8198277,0.000122
8198825,0.000122
8199376,0.0
8199924,0.0
8200475,0.000122
8201026,0.000244
8201574,0.000122
8202125,0.000122
8202673,0.0
8203224,0.0
8203772,0.000244
8204323,0.000122
8204871,0.000122
8205421,0.0
8205970,0.000122
8206520,0.0
8207071,0.000244
8207619,0.0
8208170,0.000122
8208718,0.0
8209269,0.0
8209817,0.0
8210368,0.0
8210916,0.000122
8211467,0.000244
8212017,0.0
8212565,0.000122
8213116,0.0
8213664,0.000244
8214215,0.000122
8214763,0.000244
8215314,0.000122
8215862,0.0
8216413,0.0
8216961,0.000244
8217512,0.0
8218063,0.0
8218611,0.000122
8219161,0.000122
8219710,0.000122
8220260,0.0
8220808,0.000244
8221359,0.000122
8221907,0.000122
8222458,0.000122
8223007,0.000122
8223555,0.0
8224105,0.0
8224654,0.000122
8225204,0.0
8225752,0.000122
8226303,0.000122
8226851,0.0
8227402,0.0
8227950,0.0
8228501,0.0
8229052,0.0
8229600,0.0
8230150,0.0
8230699,0.000122
8231249,0.000122
8231798,0.000122
8232348,0.0
8232896,0.000122
8233447,0.0
8233995,0.000244
8234546,0.000122
8235097,0.0
8235645,0.000244
8236196,0.0
8236744,0.000122
8237295,0.0
8237843,0.0
8238393,0.0
8238941,0.0
8239492,0.0
8240043,0.0
8240591,0.0
8241142,0.000122
8241690,0.0
8242241,0.000122
8242789,0.000244
8243339,0.0
8243887,0.0
8244438,0.000122
8244986,0.0
8245537,0.0
8246088,0.0
8246636,0.000122
8247187,0.000122
8247735,0.000244
8248286,0.000244
8248834,0.000244
8249385,0.0
8249933,0.000122
8250483,0.0
8251034,0.0
8251582,0.000244
8252133,0.0
8252681,0.0
8253232,0.0
8253780,0.000122
8254331,0.0
8254879,0.000122
8255430,0.0
8255978,0.000122
8256529,0.0
8257080,0.000122
8257628,0.0
8258179,0.000122
8258727,0.000122
8259277,0.000122
8259826,0.000244
8260376,0.0
8260924,0.0
8261475,0.000122
8262026,0.000122
8262574,0.000122
8263125,0.0
8263673,0.000122
8264224,0.000122
8264772,0.0
8265323,0.0
8265871,0.0
8266422,0.000122
8266970,0.0
8267520,0.000122
8268071,0.0
8268619,0.000244
8269170,0.000244
8269718,0.000244
8270269,0.0
8270817,0.0
8271368,0.0
8271916,0.0
8272467,0.000122
8273017,0.0
8273565,0.0
8274116,0.0
8274664,0.000122
8275215,0.0
8275763,0.0
8276314,0.0
8276862,0.000244
8277413,0.000122
8277961,0.000244
8278512,0.000122
8279063,0.0
8279611,0.000122
8280161,0.0
8280709,0.0
8281260,0.0
8281808,0.0
8282359,0.000122
8282907,0.000122
8283458,0.0
8284007,0.000122
8284555,0.0
8285105,0.0
8285653,0.0
8286204,0.0
8286752,0.0
8287303,0.0
8287851,0.0
8288402,0.000122
8288950,0.000122
8289501,0.000122
8290052,0.000122
8290600,0.0
8291151,0.000122
8291699,0.0
8292250,0.000122
8292798,0.0
8293348,0.0
8293896,0.0
8294447,0.000122
8294995,0.0
8295546,0.000244
8296097,0.0
8296645,0.000122
8297196,0.0
8297744,0.0
8298294,0.0
8298842,0.0
8299393,0.000122
8299941,0.000122
8300492,0.0
8301043,0.0
8301591,0.0
8302142,0.000122
8302690,0.000122
8303241,0.0
8303789,0.0
8304340,0.0
8304888,0.0
8305438,0.0
8305986,0.000122
8306537,0.0
8307088,0.000244
8307636,0.0
8308187,0.000244
8308735,0.000244
8309286,0.000122
8309834,0.0
8310385,0.0
8310933,0.0
8311483,0.0
8312034,0.000122
8312582,0.000122
8313133,0.0
8313681,0.0
8314232,0.0
8314780,0.0
8315331,0.000122
8315879,0.0
8316430,0.0
8316978,0.000122
8317529,0.000244
8318079,0.000122
8318627,0.000122
8319178,0.000122
8319726,0.000122
8320277,0.000122
8320825,0.000122
8321376,0.000122
8321924,0.000122
8322475,0.0
8323026,0.0
8323574,0.000122
8324125,0.0
8324673,0.0
8325224,0.0
8325772,0.0
8326322,0.0
8326870,0.0
8327421,0.0
8327969,0.0
8328520,0.0
8329071,0.0
8329619,0.000122
8330170,0.0
8330718,0.000122
8331268,0.0
8331817,0.000366
8332367,0.000122
8332915,0.000122
8333466,0.000122
8334017,0.0
8334565,0.0
8335116,0.0
8335664,0.000122
8336215,0.0
8336763,0.0
8337314,0.000244
8337862,0.000122
8338413,0.000244
8338961,0.0
8339511,0.0
8340062,0.000244
8340610,0.000244
8341161,0.0
8341709,0.0
8342260,0.0
8342808,0.0
8343359,0.0
8343907,0.000122
8344458,0.000122
8345007,0.0
8345555,0.000122
8346105,0.0
8346653,0.0
8347204,0.0
8347752,0.000122
8348303,0.0
8348851,0.000122
8349402,0.000122
8349950,0.000122
8808892,0.0
8809443,0.0
8809991,0.0
8810541,0.0
8811092,0.000122
8811640,0.000122
8812191,0.000122
8812739,0.000244
8813290,0.0
8813838,0.0
8814389,0.000122
8814937,0.0
8815488,0.0
8816039,0.000244
8816587,0.000122
8817137,0.0
8817685,0.0
8818236,0.0
8818784,0.000122
8819335,0.000244
8819883,0.000122
8820434,0.000244
8820982,0.000122
8821533,0.0
8822084,0.000244
8822632,0.000122
8823183,0.000122
8823731,0.000244
8824282,0.0
8824830,0.000122
8825380,0.000244
8825929,0.000122
8826479,0.0
8827030,0.0
8827578,0.000122
8828129,0.000122
8828677,0.0
8829228,0.0
8829776,0.0
8830327,0.000122
8830875,0.0
8831426,0.000122
8831974,0.000122
8832524,0.0
8833075,0.000122
8833623,0.0
8834174,0.000122
8834722,0.000122
8835273,0.0
8835821,0.000122
8836372,0.0
8836920,0.0
8837471,0.0
8838021,0.0
8838569,0.0
8839120,0.0
8839668,0.0
8840219,0.0
8840767,0.0
8841318,0.0
8841866,0.0
8842417,0.0
8842965,0.000244
8843516,0.000244
8844066,0.000122
8844614,0.0
8845165,0.000122
8845713,0.0
8846264,0.000122
8846812,0.0
8847363,0.000122
8847911,0.000122
8848462,0.0
8849013,0.0
8849561,0.0
8850112,0.000122
8850660,0.0
8851211,0.0
8851759,0.0
8852309,0.0
8852857,0.0
8853408,0.0
8853956,0.000366
8854507,0.0
8855058,0.000122
8855606,0.000122
8856157,0.0
8856705,0.000122
8857256,0.000122
8857804,0.0
8858354,0.000244
8858902,0.0
8859453,0.0
8860004,0.0
8860552,0.000122
8861103,0.000122
8861651,0.000122
8862202,0.0
8862750,0.0
8863301,0.000244
8863849,0.0
8864399,0.0
8864947,0.0
8865498,0.0
8866049,0.0
8866597,0.0
8867148,0.000122
8867696,0.000122
8868247,0.000122
8868795,0.000122
8869346,0.0
8869894,0.0
8870444,0.0
8870992,0.000122
8871543,0.000122
8872094,0.0
8872642,0.000122
8873193,0.0
8873741,0.000244
8874292,0.0
8874840,0.0
8875391,0.0
8875939,0.0
8876489,0.0
8877040,0.0
8877588,0.0
8878139,0.0
8878687,0.0
8879238,0.0
8879786,0.0
8880337,0.0
8880885,0.0
8881436,0.000122
8881984,0.000122
8882534,0.0
8883085,0.000244
8883633,0.000122
8884184,0.0
8884732,0.0
8885283,0.000122
8885831,0.0
8886382,0.0
8886930,0.000122
8887481,0.000122
8888032,0.0
8888580,0.000122
8889131,0.000244
8889679,0.0
8890229,0.0
8890777,0.0
8891328,0.000122
8891876,0.0
8892427,0.000122
8892975,0.000122
8893526,0.0
8894077,0.000122
8894625,0.000122
8895176,0.0
8895724,0.0
8896275,0.000244
8896823,0.0
8897373,0.0
8897921,0.0
8898472,0.0
8899023,0.0
8899571,0.0
8900122,0.000122
8900670,0.000122
8901221,0.0
8901769,0.000244
8902320,0.0
8902868,0.000122
8903419,0.000244
8903967,0.000244
8904518,0.000122
8905068,0.0
8905616,0.0
8906167,0.0
8906715,0.0
8907266,0.0
8907814,0.0
8908365,0.0
8908913,0.0
8909464,0.000244
8910014,0.000122
8910563,0.000122
8911113,0.000122
8911661,0.0
8912212,0.0
8912760,0.000122
8913311,0.0
8913859,0.0
8914410,0.000244
8914958,0.000122
8915509,0.0
8916060,0.0
8916608,0.000122
8917159,0.0
8917707,0.000122
8918258,0.000122
8918806,0.0
8919356,0.0
8919904,0.000122
8920455,0.000122
8921006,0.000122
8921554,0.000122
8922105,0.000244
8922653,0.000244
8923204,0.000122
8923752,0.000122
8924303,0.000244
8924851,0.0
8925402,0.000122
8925950,0.0
8926500,0.0
8927051,0.000122
8927599,0.000366
8928150,0.0
8928698,0.0
8929249,0.0
8929797,0.000122
8930348,0.0
8930896,0.0
8931447,0.0
8931995,0.000244
8932546,0.000244
8933096,0.0
8933644,0.000122
8934195,0.0
8934743,0.0
8935294,0.000122
8935842,0.000122
8936393,0.000244
8936941,0.000244
8937492,0.0
8938043,0.0
8938591,0.000244
8939142,0.000122
8939690,0.000122
8940241,0.000122
8940789,0.0
8941339,0.000244
8941888,0.000122
8942438,0.000244
8942986,0.000244
8943537,0.000244
8944088,0.0
8944636,0.0
8945187,0.0
8945735,0.000244
8946286,0.0
8946834,0.0
8947385,0.0
8947933,0.000122
8948483,0.000244
8949034,0.000122
8949582,0.000122
8950133,0.0
8950681,0.000122
8951232,0.000244
8951780,0.0
8952331,0.000122
8952879,0.000122
8953430,0.0
8953978,0.0
8954529,0.000122
8955079,0.0
8955627,0.0
8956178,0.0
8956726,0.0
8957277,0.000122
8957825,0.0
8958376,0.000122
8958924,0.000122
8959475,0.000244
8960026,0.000122
8960574,0.0
8961124,0.0
8961673,0.000122
8962223,0.000122
8962772,0.000244
8963322,0.000122
8963870,0.000122
8964421,0.000122
8964969,0.0
8965520,0.0
8966071,0.000122
8966619,0.000122
8967170,0.0
8967718,0.0
8968269,0.0
8968817,0.0
8969367,0.0
8969915,0.0
8970466,0.0
8971017,0.0
8971565,0.0
8972116,0.0
8972664,0.0
8973215,0.000122
8973763,0.000244
8974314,0.000244
8974862,0.000244
8975412,0.000122
8975961,0.000122
8976511,0.000244
8977062,0.0
8977610,0.0
8978161,0.000122
8978709,0.000122
8979260,0.0
8979808,0.000244
8980359,0.0
8980907,0.0
8981458,0.0
8982007,0.000122
8982555,0.0
8983106,0.0
8983654,0.0
8984205,0.000244
8984753,0.000122
8985304,0.0
8985852,0.0
8986402,0.000122
8986950,0.0
8987501,0.000244
8988052,0.0
8988600,0.000122
8989151,0.0
8989699,0.0
8990250,0.0
8990798,0.0
8991349,0.000122
8991897,0.0
8992447,0.0
8992995,0.0
8993546,0.000122
8994097,0.0
8994645,0.0
8995196,0.000244
8995744,0.0
8996295,0.0
8996843,0.0
8997393,0.000122
8997941,0.000244
8998492,0.0
8999043,0.0
8999591,0.0
9000142,0.0
9000690,0.0
9001241,0.0
9001789,0.000122
9002339,0.000244
9002887,0.0
9003438,0.0
9003986,0.000122
9004537,0.000122
9005088,0.0
9005636,0.0
9006187,0.000122
9006735,0.000244
9007286,0.0
9007834,0.000122
9008385,0.000122
9008933,0.0
9009484,0.000122
9010034,0.0
9010582,0.0
9011133,0.000122
9011681,0.000122
9012232,0.000122
9012780,0.0
9013331,0.000122
9013879,0.000122
9014430,0.000122
9014978,0.000122
9015529,0.000122
9016080,0.000122
9016628,0.000244
9017179,0.000244
9017727,0.000244
9018277,0.000122
9018825,0.0
9019376,0.0
9019924,0.0
9020475,0.0
9021026,0.000122
9021574,0.000122
9022125,0.000122
9022673,0.000122
9023224,0.0
9023772,0.0
9024322,0.000122
9024870,0.0
9025421,0.0
9025969,0.000122
9026520,0.0
9027071,0.0
9027619,0.000122
9028170,0.000244
9028718,0.000122
9029269,0.000244
9029817,0.0
9030368,0.000366
9030916,0.000244
9031467,0.000122
9032017,0.000244
9032565,0.0
9033116,0.0
9033664,0.000122
9034215,0.0
9034763,0.000122
9035314,0.0
9035862,0.000122
9036413,0.0
9036961,0.000122
9037512,0.000122
9038063,0.0
9038611,0.000244
9039161,0.000244
9039709,0.0
9040260,0.0
9040808,0.0
9041359,0.0
9041907,0.0
9042458,0.0
9043007,0.0
9043555,0.0
9044106,0.000122
9044654,0.000244
9045204,0.0
9045753,0.000122
9046303,0.000122
9046851,0.0
9047402,0.000122
9047950,0.0
9048501,0.0
9049052,0.0
9049600,0.000366
9050151,0.000122
9050699,0.000122
9051250,0.000244
9051798,0.000122
9052349,0.000244
9052897,0.000122
9053448,0.000122
9053996,0.000122
9054546,0.000122
9055097,0.000122
9055645,0.0
9056196,0.000122
9056744,0.0
9057295,0.0
9057843,0.0
9058394,0.0
9058942,0.0
9059493,0.0
9060043,0.0
9060591,0.000244
9061142,0.0
9061690,0.000244
9062241,0.000122
9062789,0.000122
9063340,0.0
9063888,0.000122
9064439,0.0
9064987,0.000122
9065538,0.000244
9066089,0.000244
9066637,0.000122
9067188,0.0
9067736,0.0
9068286,0.000122
9068835,0.000244
9069385,0.0
9069933,0.0
9070484,0.0
9071035,0.000122
9071583,0.0
9072134,0.000122
9072682,0.0
9073233,0.0
9073781,0.000122
9074332,0.000244
9074880,0.0
9075430,0.0
9075979,0.000122
9076529,0.000122
9077080,0.000122
9077628,0.000122
9078179,0.000244
9078727,0.000122
9079278,0.0
9079826,0.0
9080377,0.000122
9080925,0.0
9081476,0.000244
9082027,0.000244
9082575,0.0
9083125,0.000366
9551812,0.000122
9552363,0.0
9552911,0.0
9553462,0.0
9554013,0.0
9554561,0.0
9555112,0.000122
9555660,0.0
9556210,0.0
9556758,0.000122
9557309,0.0
9557857,0.0
9558408,0.000122
9558956,0.000122
9559507,0.0
9560058,0.000366
9560606,0.0
9561157,0.000122
9561705,0.0
9562256,0.0
9562804,0.0
9563354,0.0
9563902,0.0
9564453,0.0
9565004,0.000122
9565552,0.0
9566103,0.0
9566651,0.000122
9567202,0.0
9567750,0.000244
9568301,0.0
9568849,0.000244
9569400,0.0
9569948,0.0
9570498,0.000366
9571049,0.000122
9571597,0.000244
9572148,0.0
9572696,0.0
9573247,0.000244
9573795,0.000122
9574346,0.000122
9574894,0.0
9575445,0.0
9575993,0.0
9576544,0.000122
9577094,0.0
9577643,0.000122
9578193,0.0
9578741,0.0
9579292,0.0
9579840,0.000122
9580391,0.0
9580939,0.000244
9581490,0.0
9582041,0.000122
9582589,0.0
9583140,0.000244
9583688,0.0
9584238,0.000122
9584786,0.0
9585337,0.000122
9585885,0.000122
9586436,0.0
9586984,0.0
9587535,0.0
9588086,0.0
9588634,0.000244
9589185,0.000122
9589733,0.000366
9590284,0.000244
9590832,0.000122
9591383,0.000122
9591931,0.000122
9592482,0.000122
9593032,0.0
9593580,0.000122
9594131,0.0
9594679,0.000122
9595230,0.000122
9595778,0.0
9596329,0.0
9596877,0.0
9597428,0.0
9597976,0.000122
9598527,0.000122
9599078,0.000122
9599626,0.000122
9600176,0.000122
9600724,0.0
9601275,0.000122
9601823,0.000122
9602374,0.0
9602922,0.0
9603473,0.0
9604024,0.000122
9604572,0.000244
9605123,0.000122
9605671,0.000122
9606222,0.000244
9606770,0.000244
9607321,0.0
9607869,0.0
9608419,0.0
9608967,0.0
9609518,0.0
9610069,0.000122
9610617,0.0
9611168,0.0
9611716,0.0
9612267,0.0
9612815,0.000122
9613365,0.000244
9613914,0.000122
9614464,0.0
9615015,0.0
9615563,0.0
9616114,0.000244
9616662,0.0
9617213,0.0
9617761,0.000122
9618312,0.0
9618860,0.000244
9619411,0.0
9619959,0.000244
9620509,0.000244
9621060,0.000244
9621608,0.0
9622159,0.000122
9622707,0.0
9623258,0.000122
9623806,0.000122
9624357,0.0
9624905,0.0
9625456,0.000122
9626007,0.000122
9626555,0.0
9627106,0.000122
9627654,0.000122
9628204,0.0
9628752,0.000244
9629303,0.0
9629851,0.000122
9630402,0.000122
9630950,0.000122
9631501,0.000122
9632052,0.0
9632600,0.000244
9633151,0.0
9633699,0.0
9634249,0.0
9634798,0.000244
9635348,0.0
9635896,0.0
9636447,0.0
9636995,0.000122
9637546,0.0
9638097,0.0
9638645,0.0
9639196,0.000122
9639744,0.000244
9640294,0.0
9640842,0.0
9641393,0.0
9641941,0.000244
9642492,0.000122
9643043,0.0
9643591,0.000122
9644142,0.000122
9644690,0.000244
9645241,0.000122
9645789,0.000122
9646340,0.0
9646888,0.000122
9647439,0.0
9647987,0.0
9648537,0.0
9649088,0.0
9649636,0.0
9650187,0.000122
9650735,0.000122
9651286,0.0
9651834,0.000244
9652385,0.0
9652933,0.000244
9653484,0.000122
9654035,0.0
9654583,0.000244
9655134,0.000122
9655682,0.000122
9656232,0.000244
9656781,0.000122
9657331,0.000122
9657879,0.000122
9658430,0.0
9658978,0.0
9659529,0.000122
9660080,0.000122
9660628,0.000122
9661179,0.0
9661727,0.0
9662278,0.000244
9662826,0.000244
9663377,0.000122
9663925,0.0
9664475,0.000244
9665026,0.000244
9665574,0.000244
9666125,0.000122
9666673,0.000122
9667224,0.0
9667772,0.0
9668323,0.000244
9668871,0.000122
9669422,0.0
9669970,0.0
9670521,0.000122
9671071,0.000366
9671619,0.0
9672170,0.0
9672718,0.0
9673269,0.0
9673817,0.0
9674368,0.0
9674916,0.000122
9675467,0.000122
9676017,0.0
9676565,0.0
9677116,0.000122
9677664,0.0
9678215,0.000122
9678763,0.000122
9679314,0.000122
9679862,0.0
9680413,0.0
9680961,0.000122
9681512,0.0
9682062,0.000122
9682611,0.000122
9683161,0.0
9683709,0.0
9684260,0.000366
9684808,0.000122
9685359,0.0
9685907,0.0
9686458,0.000122
9687007,0.000122
9687555,0.000122
9688106,0.0
9688654,0.0
9689205,0.000122
9689753,0.000122
9690304,0.0
9690852,0.000122
9691402,0.0
9691950,0.0
9692501,0.000122
9693052,0.0
9693600,0.0
9694151,0.000366
9694699,0.0
9695250,0.000122
9695798,0.000122
9696349,0.0
9696897,0.000122
9697448,0.0
9697996,0.000244
9698547,0.000122
9699097,0.000122
9699645,0.0
9700196,0.0
9700744,0.000122
9701295,0.0
9701843,0.000244
9702394,0.000244
9702942,0.0
9703493,0.000244
9704044,0.000244
9704592,0.000244
9705143,0.0
9705691,0.0
9706242,0.000122
9706790,0.000122
9707340,0.0
9707888,0.000122
9708439,0.000122
9708987,0.0
9709538,0.000122
9710089,0.000122
9710637,0.0
9711188,0.000122
9711736,0.000122
9712287,0.000122
9712835,0.0
9713386,0.0
9713934,0.000122
9714484,0.0
9715035,0.0
9715583,0.0
9716134,0.000122
9716682,0.0
9717233,0.000122
9717781,0.0
9718332,0.000122
9718880,0.0
9719431,0.000244
9719979,0.000122
9720530,0.0
9721081,0.000122
9721629,0.0
9722179,0.0
9722727,0.0
9723278,0.0
9723826,0.0
9724377,0.000244
9724925,0.0
9725476,0.0
9726027,0.000122
9726575,0.000244
9727126,0.0
9727674,0.000122
9728224,0.0
9728773,0.000244
9729323,0.0
9729871,0.0
9730422,0.000244
9730970,0.000122
9731521,0.0
9732072,0.0
9732620,0.0
9733171,0.0
9733719,0.000122
9734270,0.000244
9734818,0.000122
9735368,0.0
9735916,0.000122
9736467,0.000244
9737018,0.000122
9737566,0.0
9738117,0.0
9738665,0.000366
9739216,0.0
9739764,0.0
9740315,0.0
9740863,0.0
9741414,0.000122
9741962,0.000244
9742513,0.000122
9743063,0.000244
9743611,0.0
9744162,0.000122
9744710,0.000122
9745261,0.0
9745809,0.0
9746360,0.000244
9746908,0.000122
9747459,0.0
9748010,0.000122
9748558,0.000244
9749109,0.000122
9749657,0.0
9750207,0.0
9750755,0.0
9751306,0.000244
9751854,0.0
9752405,0.0
9752953,0.000122
9753504,0.0
9754055,0.0
9754603,0.0
9755154,0.0
9755702,0.000122
9756253,0.0
9756801,0.0
9757352,0.000122
9757900,0.000122
9758450,0.0
9758998,0.000244
9759549,0.0
9760100,0.000122
9760648,0.0
9761199,0.0
9761747,0.000122
9762298,0.000122
9762846,0.000122
9763397,0.0
9763945,0.0
9764496,0.0
9765046,0.0
9765594,0.0
9766145,0.0
9766693,0.0
9767244,0.0
9767792,0.0
9768343,0.0
9768891,0.0
9769442,0.000244
9769990,0.000122
9770541,0.000122
9771091,0.0
9771639,0.0
9772190,0.0
9772738,0.0
9773289,0.000244
9773837,0.000244
9774388,0.000244
9774936,0.000122
9775487,0.0
9776038,0.000244
9776586,0.000244
9777137,0.000122
9777685,0.0
9778235,0.0
9778783,0.000122
9779334,0.0
9779882,0.0
9780433,0.000122
9780981,0.000244
9781532,0.0
9782083,0.0
9782631,0.000122
9783182,0.0
9783730,0.0
9784280,0.0
9784828,0.0
9785379,0.0
9785927,0.000122
9786478,0.0
9787029,0.000122
9787577,0.000122
9788128,0.000122
9788676,0.000122
9789227,0.000244
9789775,0.000122
9790326,0.000122
9790874,0.0
9791425,0.0
9791973,0.0
9792523,0.0
9793074,0.000244
9793622,0.000122
9794173,0.000244
9794721,0.0
9795272,0.000122
9795820,0.000244
9796371,0.0
9796919,0.000122
9797470,0.0
9798021,0.0
9798569,0.0
9799119,0.000244
9799668,0.000122
9800218,0.0
9800766,0.000122
9801317,0.000244
9801865,0.000244
9802416,0.0
9802964,0.0
9803515,0.000122
9804066,0.000244
9804614,0.000244
9805165,0.0
9805713,0.000122
9806263,0.0
9806812,0.0
9807362,0.0
9807910,0.0
9808461,0.0
9809012,0.000122
9809560,0.000122
9810111,0.0
9810659,0.0
9811210,0.000122
9811758,0.000122
9812308,0.0
9812857,0.0
9813407,0.000244
9813955,0.000244
9814506,0.000244
9815057,0.0
9815605,0.000122
9816156,0.000122
9816704,0.0
9817255,0.000122
9817803,0.0
9818354,0.000244
9818902,0.000122
9819453,0.0
9820003,0.0
9820551,0.0
9821102,0.0
9821650,0.000122
9822201,0.000122
9822749,0.0
9823300,0.000122
9823848,0.000122
9824399,0.0
9824947,0.0
9825497,0.0
9826048,0.0
10290657,0.000244
10291208,0.000122
10291756,0.0
10292307,0.0
10292855,0.0
10293406,0.0
10293954,0.0
10294505,0.0
10295055,0.0
10295603,0.0
10296154,0.000122
10296702,0.000244
10297253,0.0
10297801,0.0
10298352,0.000122
10298900,0.000122
10299451,0.000244
10299999,0.0
10300550,0.0
10301100,0.0
10301648,0.0
10302199,0.0
10302747,0.0
10303298,0.000244
10303846,0.000122
10304397,0.000122
10304945,0.000122
10305496,0.0
10306047,0.000122
10306595,0.000122
10307146,0.000244
10307694,0.000366
10308244,0.0
10308792,0.000122
10309343,0.000122
10309891,0.000122
10310442,0.000122
10310990,0.000122
10311541,0.000122
10312092,0.000122
10312640,0.0
10313191,0.000122
10313739,0.000122
10314290,0.000244
10314838,0.0
10315389,0.000122
10315937,0.000244
10316488,0.000122
10317038,0.0
10317586,0.0
10318137,0.0
10318685,0.0
10319236,0.0
10319784,0.000244
10320335,0.000122
10320883,0.000244
10321434,0.000122
10321982,0.0
10322532,0.000122
10323083,0.0
10323631,0.0
10324182,0.0
10324730,0.0
10325281,0.000244
10325829,0.0
10326380,0.000122
10326928,0.000122
10327479,0.000122
10328029,0.0
10328578,0.000122
10329128,0.0
10329676,0.0
10330227,0.0
10330775,0.000122
10331326,0.000122
10331874,0.000122
10332425,0.000244
10332973,0.000122
10333524,0.000122
10334075,0.000122
10334623,0.000244
10335174,0.0
10335722,0.000244
10336273,0.000122
10336821,0.000122
10337371,0.0
10337919,0.0
10338470,0.000244
10339021,0.0
10339569,0.0
10340120,0.0
10340668,0.0
10341218,0.0
10341766,0.0
10342317,0.000122
10342865,0.0
10343416,0.000122
10343964,0.0
10344515,0.0
10345066,0.000366
10345614,0.000122
10346165,0.0
10346713,0.0
10347264,0.0
10347812,0.000122
10348363,0.000366
10348911,0.0
10349461,0.0
10350012,0.0
10350560,0.0
10351111,0.000122
10351659,0.0
10352210,0.0
10352758,0.0
10353309,0.000244
10353857,0.000122
10354408,0.0
10354956,0.0
10355506,0.0
10356057,0.0
10356605,0.0
10357156,0.000244
10357704,0.0
10358255,0.000122
10358803,0.000244
10359354,0.0
10359902,0.000122
10360453,0.000244
10361003,0.000122
10361551,0.0
10362102,0.0
10362650,0.0
10363201,0.000244
10363749,0.000122
10364300,0.000122
10364848,0.000122
10365399,0.0
10365947,0.000122
10366498,0.000244
10367048,0.000122
10367596,0.0
10368147,0.0
10368695,0.0
10369246,0.0
10369794,0.0
10370345,0.0
10370893,0.0
10371443,0.0
10371991,0.0
10372542,0.0
10373093,0.0
10373641,0.0
10374192,0.0
10374740,0.0
10375290,0.0
10375838,0.0
10376389,0.0
10376937,0.0
10377488,0.0
10378039,0.0
10378587,0.0
10379137,0.0
10379685,0.0
10380236,0.0
10380784,0.0
10381335,0.0
10381883,0.0
10382434,0.0
10382982,0.0
10383532,0.0
10384083,0.0
10384631,0.0
10385182,0.0
10385730,0.0
10386281,0.0
10386829,0.0
10387379,0.0
10387927,0.0
10388478,0.0
10389029,0.0
10389577,0.0
10390128,0.0
10390676,0.0
10391226,0.0
10391774,0.0
10392325,0.0
10392873,0.0
10393424,0.0
10393972,0.0
10394523,0.0
10395073,0.0
10395621,0.0
10396172,0.0
10396720,0.0
10397271,0.0
10397819,0.0
10398370,0.0
10398918,0.0
10399468,0.0
10400019,0.0
10400567,0.0
10401118,0.0
10401666,0.0
10402217,0.0
10402765,0.0
10403316,0.0
10403864,0.0
10404414,0.0
10404962,0.0
10405513,0.0
10406064,0.0
10406612,0.0
10407163,0.0
10407711,0.0
10408261,0.0
10408809,0.0
10409360,0.0
10409908,0.0
10410459,0.0
10411010,0.0
10411558,0.0
10412108,0.0
10412656,0.0
10413207,0.0
10413755,0.0
10414306,0.0
10414854,0.0
10415405,0.0
10415953,0.0
10416503,0.0
10417054,0.0
10417602,0.0
10418153,0.0
10418701,0.0
10419252,0.0
10419800,0.0
10420350,0.0
10420898,0.0
10421449,0.0
10421997,0.0
10422548,0.0
10423099,0.0
10423647,0.0
10424197,0.0
10424745,0.0
10425296,0.0
10425844,0.0
10426395,0.0
10426943,0.0
10427494,0.0
10428044,0.0
10428592,0.0
10429143,0.0
10429691,0.0
10430242,0.0
10430790,0.0
10431341,0.0
10431889,0.0
10432439,0.0
10432987,0.0
10433538,0.0
10434089,0.0
10434637,0.0
10435188,0.0
10435736,0.0
10436286,0.0
10436834,0.0
10437385,0.0
10437933,0.0
10438484,0.0
10439035,0.0
10439583,0.0
10440133,0.0
